,11,YAMOGO TC,,,,,,,,
,TOTAL,11,,0,2,,0,3,,0
SUMMARY ,,,,,,,,,,
, , ,,,NO.,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,98,,, ,,
, ,ELECTRIFIED,,,82,,,84%,,
, ,UNELECTRIFIED,,,16,,,16%,,
KIAMBU TOWN  CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,COST
KIAMBU TOWNSHIP,1,INDIAN BAZAAR ,,,KIAMBU TOWNSHIP SEC ,,,KIAMBU DHOS,,
,2,KANGANGI MKT ,,,KAIMBU INSTITUTE ,,,,,
,3,KUGERIA ,,,,,,,,
,4,THINDEGUA ,,,,,,,,
,5,KIRIGITI,,,,,,,,
,6,QKENDA ,,,,,,,,
,7,KIAMUMBI ,,,,,,,,
,8,RURIEE ,,,,,,,,
RIABAI,,,,,RIABAI HIGH SCH ,,,GITITU HEALTH CENTRE,,
,,,,,ST ANNES GICOCO ,,,,,
NDUMBERI ,9,NDUMBERI TC ,,,NDUMBERI GIRLS SEC ,,,,,
,10,NDUMBERI MKT ,,,ST PETER NDUMBERI ,,,,,
,11,KAMETU TC ,,,KAMUNGA HIGH SCH,,,,,
,12,KABUNGA TC ,,,RIARA SEC ,,,,,
,13,KANGOYA ,,,LORETO SEC ,,,,,
,14,NGEGU,,,,,,,,
,15,TURITU,,,,,,,,
,16,KAMUGA TC ,,,,,,,,
,17,KAMUGA MKT ,,,,,,,,
TINGANGA ,18,TINGANGA MKT ,,,TINGANGA SEC ,,,,,
,19,NYAHIA-HWAI ,,,ST ANNES LIOKI,,,,,
,20,MAI-INI,,,,,,,,
,TOTAL,20,,,11,,,2,,
KIAMBU TOWN  CONSTITUENCY,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
TINGANGA ,1,RUNGU TC ,,,,,,LIOKI DISP,,
,2,KAMITI ,,,,,,ANMER DISP,,
,3,RUTURO ,,,,,,,,
,4,MUOROTO ,,,,,,,,
RIABAI,5,,,,ST JOSEPH RIABAI ,,,,,
,6,,,,,,,,,
,7,,,,,,,,,
,8,,,,,,,,,
,9,,,,,,,,,
,10,,,,,,,,,
,TOTAL,4,,0,1,,0,2,,0
SUMMARY ,,,,,,,,,,
, , ,,,NO.,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,40,,, ,,
, ,ELECTRIFIED,,,33,,,83%,,
, ,UNELECTRIFIED,,,7,,,18%,,
KABETE CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
MUGUGA,1,KIAMBAA TC,,,KAHUHO HIGH,,,,,
,2,KAHUHO TC,,,KANJERU GIRLS,,,,,
,3,RUKU TC,,,MUGUGA POLY,,,,,
,4,,,,MUGUGA WA GATINYE,,,,,
,5,,,,ST KELVIN HIGH,,,,,
UTHIRU,6,UTHIRU TC,,,UTHIRU GIRLS SEC,,,UTHIRU DISP,,
NYATHUMA,7,GATHIGA TC,,,GATHIGA SEC,,,NYATHUWA HC,,
,8,KARURA TC,,,GIKUNI SEC,,,,,
,9,KIRANGARU TC,,,KIRANGARI SEC,,,,,
,10,NYATHUNA TC,,,NYATHUWA SEC,,,,,
GITARU ,11,GITARU ,,,RUNGIRI SEC ,,,,,
,12,MUTHORE ,,,KANYARIRI SEC ,,,,,
,13,KANYARIRI ,,,CORA SEC ,,,,,
,14,RUKUBI ,,,KANYARIRI POLY ,,,,,
,15,CORA ,,,,,,,,
KABETE ,16,WANGIGI MKT ,,,KABETE HIGH SCH ,,,WANGIGI H/C ,,
,17,KINGEERO ,,,KIBICHIKO SEC ,,,,,
,18,MIRIMUTO ,,,MARY LEAKY GIRLS SEC ,,,,,
,19,RIBICHIKO ,,,KINGEERO POLY (PRPOSED),,,,,
,20,KABETE ,,,KIAHURIA POL,,,,,
,21,WHITE HOUSE ,,,,,,,,
,22,WABUGA ,,,,,,,,
,23,NGURUKURI ,,,,,,,,
,24,CHURA,,,A.C.K. NYATHUNA  ,,,GICHURU DISP.,,
,25,GAI GICHAMU,,,ALLIANCE GIRLS,,,GITARU DISP.,,
,26,GAKUNI,,,ALLIANCE HIGH,,,LUSINGETI H/C,,
,27,GIKAMBURA,,,BETHLEHEM HIGH,,,NDEIYA H/C,,
,28,GIKUNI,,,FR. CALVIN KAREY,,,NDURIRI DISP.,,
,29,GITIBA,,,GICHURU MEMORIAL,,,,,
,30,HAMAGU,,,KARAI MIXED DAY  ,,,,,
,31,HAMUGUKU,,,KERWA,,, ,,
,32,JET KIOSK,,,KIKUYU DAY  ,,, ,,
,33,KAIGATA,,,MAHU,,, ,,
,34,KAMUGUGA,,,MAIHII,,, ,,
,35,KANYANJARA,,,MIGUMOINI,,, ,,
,36,KANYARIRI,,,MOI GIRLS  -KAMANGU,,, ,,
,37,KANYAYO,,,MUSA GITAU  ,,, ,,
,38,KERWA,,,NACHU MIXED,,, ,,
,39,KIKUYU DIV. HQ.,,,RENGUTI  ,,, ,,
,40,KINGEERO,,,ST TITO  GIRLS  ,,, ,,
,41,KINOO,,,,,, ,,
,42,MAI MORU,,,,,, ,,
,43,MA-YA-IHII,,,,,, ,,
,44,MIGUMO-INI,,,,,, ,,
,45,MUGUGA NDERI,,,,,, ,,
,46,MUKUI,,,,,, ,,
,47,MUTHURE,,,,,, ,,
,48,MUTURI KARINDE,,,,,, ,,
,49,MWIMUTO,,,,,, ,,
,50,NDERI B,,,,,, ,,
,51,NDINGU-INI,,,,,, ,,
,52,NDIUNI,,,,,, ,,
,53,NDUMBU-INI,,,,,, ,,
,54,NEW NDERI,,,,,, ,,
,55,NJATHA-INI,,,,,, ,,
,56,NYATHUNA,,,,,, ,,
,57,RUTHINGITI,,, ,,, ,,
,58,SIGONA,,, ,,, ,,
,59,THINGATI B,,, ,,, ,,
,60,,,, ,,, ,,
,61,,,, ,,, ,,
,62,,,, ,,, ,,
,63,,,, ,,, ,,
,64,,,, ,,, ,,
,65,,,, ,,, ,,
,66,,,, ,,, ,,
,67,,,, ,,, ,,
,TOTAL,57,,,36,,,8,,
KABETE CONSTITUENCY,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
MUGUGA,1,KAMUGUGA TC,,,MUTHUMUPOLY(NEW),,,KAHUHO DISP,,
,2,KANGORA TC,,,,,,,,
,3,KANJERU TC,,,,,,,,
,4,KIAMBAA VILLAGE TC,,,,,,,,
,5,MUTHUMU TC,,,,,,,,
NYATHUMA,6,,,,KIRANGARI YOUTH POLY,,,,,
,TOTAL,5,,3.2,2,,0,1,,0
SUMMARY ,,,,,,,,,,
, , ,,,NO.,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,109,,, ,,
, ,ELECTRIFIED,,,101,,,93%,,
, ,UNELECTRIFIED,,,8,,,7%,,
KIKUYU CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,COST
SIGONA,1,NDERI TC,,,KERWA SEC,,,GICHURU DISP,,
,2,KANYANJARA CENTRE,,,NDERI SEC,,,KANYANJARA HC,,
,3,KERWA CENTRE,,,THAMANDA GIRLS,,,NGURUNDITU HC,,
,4,NGURIUNDITU TC,,,,,,,,
,5,THAMANDA,,,,,,,,
,6,ZAMBEZI TC,,,,,,,,
,7,THOGOTO,,,,,,,,
NACHU ,8,LUSSIGITE MKT ,,,KARAI SEC ,,,LUSSIGETI H/C ,,
,9,KAMANGU,,,MOI GIRLS SEC ,,,KALI H/C,,
,10,NACHU MKT ,,,RENGUTI SEC ,,,PCEA HC ,,
,11,KANYAYO ,,,KARAI YOUTH POLY ,,,,,
,12,KALI MKT ,,,,,,,,
,13,GATUNE MKT ,,,,,,,,
KARAI,14,GIKAMBURA TC ,,,GICHURU SEC ,,,,,
,15,KARAI ,,,MAI-A-INI SEC ,,,,,
,16,FARINDE ,,,,,,,,
,17,RIU NDERI,,,,,,,,
KINOO,18,KINOO MKT,,,,,,,,
,TOTAL,18,,,9,,,6,,
KIKUYU CONSTITUENCY,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
SIGONA,1,NDUMA TC,1,,,,,,,
,2,KWA MINDO TC,0.8,,,,,,,
KIKUYU,3,BARANIKI,,,THOGOTO POLY ,,,,,
,4,DAGORETTI,,,KIKUYU DAY SEC ,,,,,
,5,,,,MUHU  SEC ,,,,,
,6,,,,MUSAGITAU SEC ,,,,,
KARAI,7,GIKAMBURA MKT ,,,FR KEVIN CAREY ,,,GIKAMBURA CDF DISP,,
,8,,,,,,,KARAI MUSLIM DISP,,
,TOTAL,5,1.8,0,5,,0,2,,0
SUMMARY ,,,,,,,,,,
, , ,,,NO.,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,45,,, ,,
, ,ELECTRIFIED,,,33,,,73%,,
, ,UNELECTRIFIED,,,12,,,27%,,
LARI CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
NYANDUMA,1,CHIBONI TC,,,GACHEMA HIGH,,,KAGWE DISP,,
,2,GECHORE TC,,,GAMAIYI HIGH,,,NDURIRI DISP,,
,3,GETUNYU TC,,,GECHOIRE SEC,,,NYANDUMA DISP,,
,4,KAGONGO TC,,,HILLSIDE GIRLS,,,,,
,5,KAGWE MKT,,,KAGWE GIRLS,,,,,
,6,KAMARINDU TC,,,KAMAHINDU SEC,,,,,
,7,KARATINA TC,,,KANGUINI SEC,,,,,
,8,KERENGE TC,,,KARATINA POLY,,,,,
,9,MUGUMOINI TC,,,KARATINA SEC,,,,,
,10,MWENGI TC,,,NDURIRI SEC,,,,,
,11,NDURIRI TC,,,NYANDUMA HIGH,,,,,
,12,NGENYA TC,,,,,,,,
,13,NYANDUMA TC,,,,,,,,
KAMBURU ,14,KAMUCHEGE MKT ,,,,,,,,
,15,KAHURUKO MKT ,,,,,,,,
,16,NYAMUTHANGA ,,,,,,,,
,17,KAMBURU ,,,,,,,,
,18,MATIMBEI ,,,,,,,,
,19,KAGAA ,,,,,,,,
,20,IRIA-INI,,,,,,,,
LARI /KIRENGO ,21,NYAMBANI MKT ,,,GITIKIA GIRLS SEC ,,,LARI H/C ,,
,22,GITHINIONI TC ,,,GITIKIA MIXED SEC ,,,GITHIRIA DISP ,,
,23,RUKUMA TC ,,,NYAMWERU SEC ,,,,,
,24,UPLANDS TC ,,,GATHAITI SEC ,,,,,
,25,GITITHIA TC ,,,KIRENGA GIRLS SEC ,,,,,
,26,KWAMATHORE ,,,GITUAMBA SEC ,,,,,
,27,ESCAPMENT TC ,,,KIRENGA BOYS SEC ,,,,,
,28,KABUNGE TC ,,,ESCAPMENT SEC ,,,,,
,29,KWAREGI,,,,,,,,
,30,BATHI TC,,,BATHI SEC ,,,GITHIRIONI DISP,,
,31,BENICA/KIRINGA AREA,,,ESARPMENT,,,HILTON H/C,,
,32,BIRIBIRI MKT,,,GACHEMA,,,KAGAA DISP.,,
,33,CIRINGI IKUMI,,,GACHOIRE BOYS,,,KAGWE DISP.,,
,34,GACHOIRE,,,GACHOIRE GIRLS,,,KAGWE H/C,,
,35,GATHWARIGA,,,GATAMAIYU HIGH ,,,KAMAE FOREST DISP.(WIP),,
,36,GIATHI,,,GATHAITI,,,KAMBURU,,
,37,GICHIENGO,,,GITHIRIONI,,,KAREITA FOREST DISP ,,
,38,GICHIENGO TC ,,,GITITHIA  ,,,KAREITA H/C ,,
,39,GISHIINGO,,,GITUAMBA ,,,KIENI/IKENI DISP.(IN DESIGN),,
,40,GITHIORIONI,,,JUVENALIS  GITAU,,,KIJABE HOSPITAL ,,
,41,GITITHIA,,,KAGAA HIGH ,,,KIJABE MISSION & TOWNSHIP,,
,42,GITUMA/GITHIMA,,,KAGWE GIRLS  .,,,KIMENDE CATHOLIC HEALTH ,,
,43,HA-EDWARD ,,,KAMAE SEC (WIP),,,KINALE H/C,,
,44,KABATHITHI,,,KAMAHINDU  .,,,KIRIITA DISP.,,
,45,KAGAA,,,KAMBAA GIRLS,,,LARI H/C,,
,46,KAGUONGO,,,KAMBAA GIRLS SEC ,,,MAGINA DISP ,,
,47,KAMAHINDI,,,KAMBURU,,,MBAU-INI DISP ,,
,48,KAMBAA,,,KAMUCHEGE ,,,NDURIRI DISP,,
,49,KAMBAA ,,,KARIGU-INI,,,NYANDUMA DISP,,
,50,KAMBURU,,,KIAMBOGO SEC ,,,RAGIA DISP.,,
,51,KANGARI  ,,,KIJABE BOYS,,,UPLANDS DISP.,,
,52,KANJOYA  ,,,KIJABE BOYS SEC ,,,,,
,53,KARENGE,,,KIJABE GIRLS,,,,,
,54,KARERA/MANYONI,,,KIJABE GIRLS SEC ,,,,,
,55,KARINGA,,,KIMENDE,,,,,
,56,KIBUTO ,,,KIMENDE HIGH SCHOOL ,,,,,
,57,KIHENJO/BAREHIL,,,KINALE [MUCHORUI],,, ,,
,58,KIIRI-INI,,,KINALE HIGH,,, ,,
,59,KIJABE,,,KINGATUA  ,,, ,,
,60,KIJABE TC ,,,KINGATUA SEC ,,, ,,
,61,KILENGA,,,KIRENGA,,, ,,
,62,KIMENDE,,,KIRENGA BOYS,,, ,,
,63,KIMENDE MKT ,,,KWAREGI,,, ,,
,64,KIMENDE TC,,,KYABE GIRLS,,, ,,
,65,KIMORONDITI ,,,LARI,,, ,,
,66,KINALE [SOKO MJINGA],,,LARI HIGH SCHOOL ,,, ,,
,67,KINGATUA TC ,,,MAGINA ,,, ,,
,68,KIRASHA,,,MAGINA SEC ,,, ,,
,69,LARI,,,MBAU-INI ,,, ,,
,70,MAGANA MERI,,,MBAU-INI SEC ,,, ,,
,71,MAGINA TC ,,,MIRANGI,,, ,,
,72,MAINGI,,,MUGIKO  ,,, ,,
,73,MAINGI TC ,,,MUGUMO-INI,,, ,,
,74,MATATHIA,,,NDURIRI  ,,, ,,
,75,MATATHIA TC ,,,NYAMWERU,,, ,,
,76,MATHIMBEA,,,NYANDUMA HIGH ,,, ,,
,77,MBAU-INI TC ,,,NYANDUMA POLY,,, ,,
,78,MONGERE,,,ST JOSEPH THE WORKER ,,, ,,
,79,MUGUMO-INI,,,ST JOSEPH THE WORKER KERIITA,,, ,,
,80,MUHENYA,,,ST PATRICK ,,, ,,
,81,MUTHAI -INI,,,SULMAC ,,, ,,
,82,MWENJI,,,UTUGI,,, ,,
,83,NDURIRI,,,WANGWARE,,, ,,
,84,NGENYA,,,,,, ,,
,85,NGUMO,,,,,, ,,
,86,NYAMBARE,,,,,, ,,
,87,NYAMUTHANGA,,,,,, ,,
,88,NYANDUMA,,,,,, ,,
,89,RUNGURI,,, ,,, ,,
,90,SHAKA AREA ,,, ,,, ,,
,91,SULMAC,,, ,,,,,
,92,WAIRIMU BIRIRI(WIP),,,,,,,,
,93,WANJAHI AREA,,,,,,,,
,94,,,, ,,, ,,
,95,,,, ,,, ,,
,96,,,,,,,,,
,97,,,,,,,,,
,98,,,, ,,, ,,
,TOTAL,93,,,73,,,27,,
LARI CONSTITUENCY,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
KAMBURU ,1,,,,KAMUCHEGE EDUCATIONAL CENTRE ,,,KAMUCHEGE DISP ,,
,2,,,,GATHIMA SEC ,,,,,
,3,,,,IRIA-INI SEC ,,,,,
KINALE,4,KINALE JUA KALI ,,,KAME SEC ,,,KAMAE DISP ,,
,5,SOKO MJINGA ,,,KIBURI SEC ,,,RAGIA DISP,,
,6,,,,RAGIA  SEC,,,,,
,7,,,,MIRANGI SEC ,,,,,
,8,,,,MUGIKO SEC ,,,,,
LARI /KIRENGO ,9,,,,,,,UPLANDS FOREST DISP,,
,10,,,,,,,GITITHIA DISP,,
,11,,,,,,,ESCAPMENT DISP,,
,12,GATHINJI AREA,,2.8, ,,,,,
,13,KIRANGO KIBUTO,,3.7, ,,,,,
,14,MUITO,,1, ,,, ,,
,15,NYANJOGU AREA,,, ,,, ,,
,TOTAL,6,,7.5,8,,0,6,,0
SUMMARY ,,,,,,,,,,
, , ,,,NO.,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,213,,, ,,
, ,ELECTRIFIED,,,193,,,91%,,
, ,UNELECTRIFIED,,,20,,,9%,,
LIMURU CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
BIBIRIONI,1,BIBIRIONI,,,KINYOGORI HIGH,,,MARY IMMACULATE,,
,2,GIKUYAKUI TC,,,MANGUO,,,,,
,3,MURENGETI,,,NYARARIGA SEC,,,,,
,4,NJIRA NJERU,,,,,,,,
,5,RWAMBOGO,,,,,,,,
NGECHA TIGONI,6,KABUKU TC,,,GICURA HIGH,,,NGECHA HC,,
,7,MAJIRI TC,,,NGECHA GIRLS SEC,,,NGECHA ORTHODOX ,,
,8,NGECHA TC,,,,,,PCEA NGECHA HC,,
,9,RED HILL TC,,,,,,ST PAUL DISP,,
,10,TIGONI TC,,,,,,TIGONI HOSPITAL,,
LIMURU CENTRAL ,11,KWAMBIRA MKT ,,,KAMANDURA GIRLS SEC ,,,LIMURU H/C ,,
,12,LIMURU MKT ,,,NGENIA HIGH SCHOOL ,,,,,
,13,,,,KAMIRITHU POLY ,,,,,
NDEIYA ,14,MBOROTI TC ,,,THIGIO BOYS SEC ,,,NDEIYA H/C ,,
,15,THIGO TOWN TC,,,ST MARYS THIGIO GIRLS HIGH SCHOOL ,,,THIGIO DISP,,
,16,MAKUTANO TC ,,,NGUIRUMBI MIXED SEC ,,,,,
,17,KANDUMA,,,MAKUTANO SEC ,,,,,
,18,NDERU TC ,,,MIRITHU GIRLS SEC ,,,,,
,19,GITHARANE TC ,,,NDUNGU BOYS SEC ,,,,,
,20,,,,NDUNGU GIRLS SEC ,,,,,
LIMURU EAST ,21,FARMERS ,,,TIGONI SEC ,,,,,
,22,GITUTHA,,,GICHURU SEC ,,,KIAWAROGA DISP.,,
,23,ISLAND (WIP),,,KAMANDURA MIXED ,,,LIMURU H/C,,
,24,KABUKU,,,KINYOGORI SEC,,,NDEIYA/NDERU H/C,,
,25,KARANJEE,,,KIRONI SEC ,,,THIGIO DISP,,
,26,KEBERIA GIATHI,,,LIMURU DAY,,,TIEKUNU DISP,,
,27,KIAWANDA,,,LIMURU GIRLS,,,TIGONI HOSP,,
,28,KINYOGORI AREA,,,LORETO HIGH  LIMURU,,,,,
,29,KIRIRI,,,MANGUO SEC,,,,,
,30,KIROE,,,NDUNGU NJENGA SEC ,,, ,,
,31,KITIT,,,NGARARIGA,,, ,,
,32,KWA BERA,,,NGUIRUBI,,, ,,
,33,KWA MBIRA,,,NYAJENGA,,, ,,
,34,MANJIRI,,,RIRONI,,, ,,
,35,MISIRI,,,TIEKUNU,,, ,,
,36,NDERU,,,TIGONI,,, ,,
,37,NDIONI,,,,,, ,,
,38,NEW THIGIO,,,,,, ,,
,39,NGAMBA,,,,,, ,,
,40,NGECHA,,,,,, ,,
,41,NYANJENGA,,,,,, ,,
,42,RIRONI,,,,,, ,,
,43,RWACUMARI,,,,,, ,,
,44,THARUNI AREA,,,,,, ,,
,45,TIGONI,,,,,, ,,
,46,TUTU,,, ,,, ,,
,47,,,, ,,, ,,
,48,,,,,,,,,
,49,,,,,,,,,
,50,,,, ,,, ,,
,51,,,, ,,, ,,
,52,,,, ,,, ,,
,TOTAL,44,,,31,,,15,,
LIMURU CONSTITUENCY,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
BIBIRIONI,1,NGARARIGA TC,2,,BIBIRIONI HIGH,,,,,
,2,ROROMO TC,2,,KABUKA HIGH,,,,,
LIMURU CENTRAL ,3,MUTARAKWA MKT ,,,RIRONI SEC ,,,RIRONI H/C ,,
,4,RIRONI MKT ,,,,,,,,
,5,GATIMU MKT ,,,,,,,,
NDEIYA ,6,NGAMBA TC ,,,THIGIO POLY ,,,RWAMBURI DISP,,
,7,KIRIRI TC ,,,GATUURA SEC ,,,MBAMAKO DISP,,
,8,KIAWAUDA TC ,,,MUKOMA ,,,,,
,9,RWACUMARI ,,,AIC NGURUMBI POLY ,,,,,
,10,TIEKUNU ,,,,,,,,
,11,GITHUNGUCHU ,,,,,,,,
,12,RWAMBURI ,,,,,,,,
LIMURU EAST ,13,KIMAROGA ,38,,MUMA SEC ,38,,,,
,14,MUMA ,38,,,,,,,
NGECHA TIGONI,15,,,,NYANJEGA HIGH,,,,,
,TOTAL,14,80,0,9,,0,3,,0
SUMMARY ,,,,,,,,,,
, , ,,,NO.,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,116,,, ,,
, ,ELECTRIFIED,,,90,,,78%,,
, ,UNELECTRIFIED,,,26,,,22%,,
RUIRU CONSTITUENCY ,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,DIST KM,COST,SEC SCHOOLS/POLY,DIST KM,COST,HEALTH CENTRES,DIST KM,COST
BIASHARA,1,RUIRU MKT,,,GITHUNGURI POLY,,,GITHUBGURI HC,,
,2,KIHUNGURO TC,,,GITHUNGURI SEC,,,RUIRU SUB DISTRICT,,
,3,WATLAAM TC,,,RUIRU GIRLS,,,,,
,4,,,,RUIRU SEC,,,,,
,5,,,,RUIRU TOWNSHIP,,,,,
,6,,,,SPINNERS SEC,,,,,
KAHAWA WENDANI ,7,KAHAWA WENDANI ,,,ST JOSEPH SEC ,,,,,
,8,WENDANI MKT,,,,,,,,
MWIKI ,9,GITHURA OPEN AIR MKT,,,BLESSED HANDS SEC ,,,,,
,10,MWANA MUKIA STALLS ,,,GITHURAI MIX SEC,,, ,,
,11,,,,ST FRANCIS SEC ,,,,,
GITOTHUA,12,PRISONS,,,,,,PRISONS HC,,
,13,B.T.L,,,,,,,,
GATONGORA,14,,,,KUIHOTA SEC,,,,,
KIUU/GITHURAI,15,,,,KWANGETHE SEC,,,LANGATA HC,,
,TOTAL,9,,,12,,,4,,
RUIRU CONSTITUENCY ,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,DIST KM,COST,SEC SCHOOLS/POLY,DIST KM,COST,HEALTH CENTRES,DIST KM,COST
GITOTHUA,1,KIVATINA MKT,10,,GITOTHUA SEC,,,,,
GATONGORA,2,GATONGORA MKT,2,,GIKUMARI SEC,27,,MUTONYA DISP,13,
,3,,,,KUIHOTA POLY,5,,,,
,4,,,,RUIRU KUHUNGURO SEC,3,,,,
KIUU/GITHURAI,5,,,,GITHURAI MIX SEC,0.8,,,,
,TOTAL,2,12,,5,35.8,,1,13,
SUMMARY ,,,,,,,,,,
, , ,,,NO,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,33,,,,,
, ,ELECTRIFIED,,,25,,,76%,,
, ,UNELECTRIFIED,,,8,,,24%,,
THIKA TOWN  CONSTITUENCY ,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,DIST KM,COST,SEC SCHOOLS/POLY,DIST KM,COST,HEALTH CENTRES,DIST KM,COST
NGOLIBA ,1,NGOLIBA TC ,,,NGOLIBA SEC ,,,NGOLIBA DISP,,
,2,MAGOGONI TC ,,,MAGOGONI SEC ,,,NDULA DISP,,
,3,LIMAMBOGO TC ,,,NDULA SEC ,,,,,
,4,NDULA TC ,,,,,,,,
,5,NGOLIBA MKT ,,,,,,,,
HOSPITAL ,,,,,JOY TOWN SEC ,,,,,
THIKA TOWNSHIP,6,THIKA TOWN,,,BROADWAY HIGH SCH ,,,THIKA LEVEL 5 HOSP ,,
,7,,,,CHANIA GIRLS SEC ,,,KIANDUTU HOSP,,
,8,,,,CHANIA BOYS SEC ,,,KARIBIRIBI DISP,,
,9,,,,MARY HILLS HIGH SEC ,,,,,
,10,,,,KARIBARIBI SEC ,,,,,
,11,,,,THIKA SCH FOR THE BLIND ,,,,,
KAMENU,12,MADARAKA MKT ,,,KENYATTA SEC ,,,MAKONGENI H/C ,,
,13,,,,KIMUCHU SEC ,,,KIMUCHU DISP ,,
,14,,,,KIMUCHU POLY ,,,,,
,TOTAL,7,,,13,,,7,,
THIKA TOWN  CONSTITUENCY ,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,DIST KM,COST,SEC SCHOOLS/POLY,DIST KM,COST,HEALTH CENTRES,DIST KM,COST
GATUANYALA,1,GITHIMA  AREA TC,1,,,,,,,
,2,KIANJEGE TC,2.5,,,,,,,
,3,KOMO B GATUANYAGE TC,2,,,,,,,
,4,KOMO-V-AREA TC,3,,,,,,,
,5,MIUMBU TC/KWA WAREGI,1,,,,,,,
,6,NDARUGU AREA TC,1.5,,,,,,,
,7,OCK YARD MKT,2,,,,,,,
,8,TOSHA TC,3,,,,,,,
HOSPITAL ,9,MOI MKT,,,YMCA POLY ,,,,,
,10,JAMHURI MKT ,,,,,,,,
,11,WANJUA MKT ,,,,,,,,
,TOTAL,11,16,,1,,,0,,
SUMMARY ,,,,,,,,,,
, , ,,,NO,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,39,,,,,
, ,ELECTRIFIED,,,27,,,69%,,
, ,UNELECTRIFIED,,,12,,,31%,,
KIRINYAGA COUNTY,,,,,,,,,,
MWEA CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
KANGAI,1,KANGAI,,,KANGAI  MIXED  ,,,NJEGA DISP ,,
,2,KIMICHA,,,,,,,,
,3,MARURUMO,,,,,,,,
,4,GITOO-INI,,,,,,,,
,5,NDABA MKT,,,,,,,,
NYANGATI ,6,KIMBIMBI MKT ,,,KUTUS SEC ,,,KIMBIMBI SUB DIST HOSP,,
,7,KUTUS,,,NYANGATI SEC ,,,KUTUS HEALTH CENTRE ,,
,8,MURURI,,,KAROTI GIRLS SEC ,,,,,
THIBA ,9,NYAIKUNGU,,,THIBA SEC ,,,NGUKA DISP ,,
,10,KIURIA ,,,MWEA BOYS SEC ,,,THIBA DISP ,,
,11,NGUKA ,,,NYAIKUNGU SEC ,,,MWEA MISSION HOSPITAL ,,
,12,NJOROME ,,,NGUKA SEC ,,,,,
,13,KARIRA ,,,,,,,,
,14,KASARANI ,,,,,,,,
,15,MAENDELEO,,,,,,,,
,16,THIBA NORTH ,,,,,,,,
,17,THIBA SOUTH ,,,,,,,,
,18,MBUI NJERU,,,,,,,,
,19,NYAILIO ,,,,,,,,
